127.0.0.1 - - [30/Mar/2016:10:45:09 +0800] "GET /hello HTTP/1.1" 200 23 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:09:30 +0800] "POST /api/upload_status HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:11:07 +0800] "POST /api/upload_status HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:11:44 +0800] "POST /api/upload_status HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:12:19 +0800] "POST /api/upload_status HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:12:46 +0800] "POST /api/upload_status HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:16:02 +0800] "POST /api/upload_status HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:16:15 +0800] "GET /api/get_edges HTTP/1.1" 404 162 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:16:38 +0800] "GET /api/get_edges HTTP/1.1" 405 166 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:16:50 +0800] "GET /api/get_edges HTTP/1.1" 200 25 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:25:35 +0800] "GET /api/get_edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:25:56 +0800] "GET /api/get_edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:29:07 +0800] "GET /api/get_edges HTTP/1.1" 200 21 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:29:35 +0800] "GET /api/get_edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:30:39 +0800] "GET /api/get_edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:31:02 +0800] "GET /api/get_edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:31:27 +0800] "GET /api/get_edges HTTP/1.1" 200 17 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:31:38 +0800] "GET /api/get_edges HTTP/1.1" 200 21 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:31:43 +0800] "GET /api/get_edges HTTP/1.1" 200 19 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:31:46 +0800] "GET /api/get_edges HTTP/1.1" 200 20 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:33:36 +0800] "GET /api/get_edges HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:33:58 +0800] "GET /api/get_edges HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:34:06 +0800] "GET /api/get_edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:35:48 +0800] "GET /api/get_edges HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:36:07 +0800] "GET /api/get_edges HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:36:35 +0800] "GET /api/get_edges HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:36:38 +0800] "GET /api/get_edges HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:36:44 +0800] "GET /api/get_edges HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:37:17 +0800] "GET /api/get_edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:37:58 +0800] "GET /api/get_edges HTTP/1.1" 200 18 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:38:35 +0800] "GET /api/get_edges HTTP/1.1" 200 18 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:39:10 +0800] "GET /api/get_edges HTTP/1.1" 200 18 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:39:48 +0800] "GET /api/get_edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:44:27 +0800] "GET /api/get_edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:45:01 +0800] "GET /api/get_edges HTTP/1.1" 200 18 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:45:15 +0800] "GET /api/get_edges HTTP/1.1" 200 18 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:45:33 +0800] "GET /api/get_edges HTTP/1.1" 200 18 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:45:46 +0800] "GET /api/get_edges HTTP/1.1" 200 18 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:45:55 +0800] "GET /api/get_edges HTTP/1.1" 200 47 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:46:36 +0800] "GET /api/get_edges HTTP/1.1" 200 47 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:47:34 +0800] "GET /api/get_edges HTTP/1.1" 200 18 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:48:00 +0800] "POST /api/upload_status HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:48:03 +0800] "GET /api/get_edges HTTP/1.1" 200 30 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:48:41 +0800] "POST /api/upload_status HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:48:44 +0800] "GET /api/get_edges HTTP/1.1" 200 38 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:49:50 +0800] "GET /api/get_edges HTTP/1.1" 200 38 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:49:59 +0800] "POST /api/upload_status HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:50:52 +0800] "POST /api/upload_status HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:50:54 +0800] "GET /api/get_edges HTTP/1.1" 200 47 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:53:52 +0800] "POST /api/upload_status HTTP/1.1" 200 11 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:14:53:54 +0800] "GET /api/get_edges HTTP/1.1" 200 41 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:08:26 +0800] "GET /api/edges HTTP/1.1" 200 41 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:08:29 +0800] "GET /api/report HTTP/1.1" 200 19 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:08:50 +0800] "GET /api/report?mid=x HTTP/1.1" 200 17 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:16:11 +0800] "GET /api/report?mid=x HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:16:29 +0800] "GET /api/report?mid=x HTTP/1.1" 200 34 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:16:49 +0800] "GET /api/report?mid=abc HTTP/1.1" 200 34 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:16:58 +0800] "GET /api/edges HTTP/1.1" 200 35 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:18:23 +0800] "GET /api/edges HTTP/1.1" 200 35 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:18:26 +0800] "GET /api/report?mid=abc HTTP/1.1" 200 12 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:20:00 +0800] "POST /api/upload_status HTTP/1.1" 200 5 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:23:54 +0800] "GET /api/debug?name=c_status HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:24:09 +0800] "GET /api/debug?name=c_status HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:24:43 +0800] "GET /api/debug?name=c_status HTTP/1.1" 200 0 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:24:46 +0800] "GET /api/debug?name=c_status HTTP/1.1" 200 0 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:24:48 +0800] "GET /api/debug?name=c_status HTTP/1.1" 200 0 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:25:38 +0800] "GET /api/debug?name=c_status HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:25:51 +0800] "GET /api/debug?name=c_status HTTP/1.1" 200 0 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:26:59 +0800] "GET /api/debug?name=c_status HTTP/1.1" 200 41 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:27:35 +0800] "GET /api/debug?name=c_status HTTP/1.1" 200 12 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:27:45 +0800] "POST /api/upload_status HTTP/1.1" 200 5 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:27:49 +0800] "GET /api/debug?name=c_status HTTP/1.1" 200 41 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:28:10 +0800] "GET /api/debug?name=c_status HTTP/1.1" 200 93 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:28:32 +0800] "GET /api/debug?name=c_status HTTP/1.1" 200 94 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:49:40 +0800] "POST /api/upload_status HTTP/1.1" 200 5 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:49:46 +0800] "GET /api/debug?name=c_status HTTP/1.1" 200 78 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:50:13 +0800] "GET /api/report?mid=abc HTTP/1.1" 200 69 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:52:06 +0800] "POST /api/upload_status HTTP/1.1" 200 5 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:52:09 +0800] "GET /api/report?mid=ed HTTP/1.1" 200 69 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:53:00 +0800] "POST /api/upload_status HTTP/1.1" 200 5 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:53:03 +0800] "GET /api/report?mid=ed HTTP/1.1" 200 73 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:55:41 +0800] "GET /api/report?mid=ed HTTP/1.1" 200 73 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:55:44 +0800] "GET /api/report?mid=ed HTTP/1.1" 200 73 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:55:59 +0800] "GET /api/report?mid=ed HTTP/1.1" 200 73 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:56:32 +0800] "GET /api/report?mid=ed HTTP/1.1" 200 74 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:56:46 +0800] "GET /api/report?mid=ed HTTP/1.1" 200 5 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:56:50 +0800] "GET /api/report?mid=ed HTTP/1.1" 200 74 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:58:49 +0800] "GET /api/edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:59:28 +0800] "GET /api/edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:15:59:46 +0800] "GET /api/edges HTTP/1.1" 500 186 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:16:03:44 +0800] "GET /api/edges HTTP/1.1" 200 51 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:16:04:09 +0800] "POST /api/upload_status HTTP/1.1" 200 5 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:16:04:22 +0800] "POST /api/upload_status HTTP/1.1" 200 5 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:16:04:23 +0800] "GET /api/edges HTTP/1.1" 200 108 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:16:04:57 +0800] "POST /api/upload_status HTTP/1.1" 200 5 "-" "curl/7.43.0"
127.0.0.1 - - [30/Mar/2016:16:04:59 +0800] "GET /api/edges HTTP/1.1" 200 125 "-" "curl/7.43.0"
127.0.0.1 - - [31/Mar/2016:13:25:58 +0800] "GET /dashboard/index.html HTTP/1.1" 200 929 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7"
127.0.0.1 - - [31/Mar/2016:13:25:58 +0800] "GET /dashboard/vue.js HTTP/1.1" 200 264854 "http://127.0.0.1:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7"
127.0.0.1 - - [31/Mar/2016:13:25:58 +0800] "GET /favicon.ico HTTP/1.1" 404 136 "http://127.0.0.1:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7"
127.0.0.1 - - [31/Mar/2016:13:26:48 +0800] "GET /dashboard/index.html HTTP/1.1" 200 932 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7"
127.0.0.1 - - [31/Mar/2016:13:26:48 +0800] "GET /dashboard/vue.js HTTP/1.1" 200 264854 "http://127.0.0.1:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/601.2.7 (KHTML, like Gecko) Version/9.0.1 Safari/601.2.7"
127.0.0.1 - - [31/Mar/2016:13:39:49 +0800] "GET / HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:39:49 +0800] "GET /favicon.ico HTTP/1.1" 404 193 "http://localhost:89/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:40:21 +0800] "GET /dashboard HTTP/1.1" 404 193 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:40:25 +0800] "GET /dashboard/index.html HTTP/1.1" 200 932 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:40:26 +0800] "GET /dashboard/vue.js HTTP/1.1" 200 264854 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:40:37 +0800] "GET /dashboard/index.html HTTP/1.1" 200 925 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:40:37 +0800] "GET /dashboard/vue.js HTTP/1.1" 200 264854 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:41:16 +0800] "GET /hello HTTP/1.1" 200 23 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/index.html HTTP/1.1" 200 10410 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/css/webInterface.css HTTP/1.1" 200 4749 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/css/bs_callout.css HTTP/1.1" 200 960 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/css/pace.css HTTP/1.1" 200 330 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/css/tables.css HTTP/1.1" 200 816 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/js/monitor.js HTTP/1.1" 200 10852 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/js/util.js HTTP/1.1" 200 202 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/js/form.js HTTP/1.1" 200 2508 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/js/matcher_editor.js HTTP/1.1" 200 5432 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/js/config.js HTTP/1.1" 200 9322 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/js/tips.js HTTP/1.1" 200 4599 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/js/pace.min.js HTTP/1.1" 200 12522 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/js/dashboard.js HTTP/1.1" 200 6763 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:17 +0800] "GET /dashboard/js/data_stat.js HTTP/1.1" 200 3727 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:56:27 +0800] "POST /dashboard/login HTTP/1.1" 404 193 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:57:00 +0800] "GET /dashboard/index.html HTTP/1.1" 200 10416 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:57:01 +0800] "GET /dashboard/css/webInterface.css HTTP/1.1" 200 4749 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:57:01 +0800] "GET /dashboard/css/bs_callout.css HTTP/1.1" 200 960 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:57:01 +0800] "GET /dashboard/css/pace.css HTTP/1.1" 200 330 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:57:01 +0800] "GET /dashboard/css/tables.css HTTP/1.1" 200 816 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:57:01 +0800] "GET /dashboard/js/util.js HTTP/1.1" 200 202 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:57:01 +0800] "GET /dashboard/js/form.js HTTP/1.1" 200 2508 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:57:01 +0800] "GET /dashboard/js/monitor.js HTTP/1.1" 200 10852 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:57:01 +0800] "GET /dashboard/js/matcher_editor.js HTTP/1.1" 200 5432 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:57:01 +0800] "GET /dashboard/js/config.js HTTP/1.1" 200 9322 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
127.0.0.1 - - [31/Mar/2016:13:57:01 +0800] "GET /dashboard/js/tips.js HTTP/1.1" 200 4599 "http://localhost:89/dashboard/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.87 Safari/537.36"
